# Insolation,Ambient Temperature,Module temperature,WindVel,Month,Day,Hour,Minute
590.3375,61.8575,62.1100,0.6250,3,25,11,15
626.0350,62.9550,63.4700,0.6100,3,25,11,30
661.7325,64.0525,64.8300,0.5950,3,25,11,45
697.4300,65.1500,66.1900,0.5800,3,25,12,0
678.3150,64.9750,66.0275,0.4650,3,25,12,15
659.2000,64.8000,65.8650,0.3500,3,25,12,30
640.0850,64.6250,65.7025,0.2350,3,25,12,45
620.9700,64.4500,65.5400,0.1200,3,25,13,0
706.5625,65.0400,66.0800,0.3350,3,25,13,15
792.1550,65.6300,66.6200,0.5500,3,25,13,30
877.7475,66.2200,67.1600,0.7650,3,25,13,45
963.3400,66.8100,67.7000,0.9800,3,25,14,0
909.6850,66.5325,67.7575,0.9600,3,25,14,15
856.0300,66.2550,67.8150,0.9400,3,25,14,30
802.3750,65.9775,67.8725,0.9200,3,25,14,45
748.7200,65.7000,67.9300,0.9000,3,25,15,0
657.1275,65.1025,67.1300,0.7975,3,25,15,15
565.5350,64.5050,66.3300,0.6950,3,25,15,30
473.9425,63.9075,65.5300,0.5925,3,25,15,45
382.3500,63.3100,64.7300,0.4900,3,25,16,0
321.0075,63.2675,64.4775,0.4225,3,25,16,15
259.6650,63.2250,64.2250,0.3550,3,25,16,30
198.3225,63.1825,63.9725,0.2875,3,25,16,45
136.9800,63.1400,63.7200,0.2200,3,25,17,0
122.9500,62.6825,63.1100,0.2500,3,25,17,15
108.9200,62.2250,62.5000,0.2800,3,25,17,30
94.8900,61.7675,61.8900,0.3100,3,25,17,45
80.8600,61.3100,61.2800,0.3400,3,25,18,0
62.9700,60.6025,60.4125,0.2550,3,25,18,15
45.0800,59.8950,59.5450,0.1700,3,25,18,30
27.1900,59.1875,58.6775,0.0850,3,25,18,45
9.3000,58.4800,57.8100,0.0000,3,25,19,0
6.9750,57.7025,57.0975,0.0000,3,25,19,15
4.6500,56.9250,56.3850,0.0000,3,25,19,30
2.3250,56.1475,55.6725,0.0000,3,25,19,45
0.0000,55.3700,54.9600,0.0000,3,25,20,0
0.0000,54.7975,54.4850,0.0000,3,25,20,15
0.0000,54.2250,54.0100,0.0000,3,25,20,30
0.0000,53.6525,53.5350,0.0000,3,25,20,45
0.0000,53.0800,53.0600,0.0000,3,25,21,0
0.0000,52.7150,52.6500,0.0000,3,25,21,15
0.0000,52.3500,52.2400,0.0000,3,25,21,30
0.0000,51.9850,51.8300,0.0000,3,25,21,45
0.0000,51.6200,51.4200,0.0000,3,25,22,0
0.0000,51.6200,51.2850,0.0100,3,25,22,15
0.0000,51.6200,51.1500,0.0200,3,25,22,30
0.0000,51.6200,51.0150,0.0300,3,25,22,45
0.0100,51.4800,50.5000,0.2300,3,26,0,0
0.0075,51.3625,50.4200,0.1725,3,26,0,15
0.0050,51.2450,50.3400,0.1150,3,26,0,30
0.0025,51.1275,50.2600,0.0575,3,26,0,45
0.0000,51.0100,50.1800,0.0000,3,26,1,0
0.0000,50.7825,50.0200,0.0000,3,26,1,15
0.0000,50.5550,49.8600,0.0000,3,26,1,30
0.0000,50.3275,49.7000,0.0000,3,26,1,45
0.0000,50.1000,49.5400,0.0000,3,26,2,0
0.0000,49.9725,49.4350,0.0000,3,26,2,15
0.0000,49.8450,49.3300,0.0000,3,26,2,30
0.0000,49.7175,49.2250,0.0000,3,26,2,45
0.0000,49.5900,49.1200,0.0000,3,26,3,0
0.0000,49.6325,49.1125,0.0000,3,26,3,15
0.0000,49.6750,49.1050,0.0000,3,26,3,30
0.0000,49.7175,49.0975,0.0000,3,26,3,45
0.0000,49.7600,49.0900,0.0000,3,26,4,0
0.0000,49.8325,49.1625,0.0800,3,26,4,15
0.0000,49.9050,49.2350,0.1600,3,26,4,30
0.0000,49.9775,49.3075,0.2400,3,26,4,45
0.0000,50.0500,49.3800,0.3200,3,26,5,0
0.0000,50.1075,49.4300,0.2825,3,26,5,15
0.0000,50.1650,49.4800,0.2450,3,26,5,30
0.0000,50.2225,49.5300,0.2075,3,26,5,45
0.0000,50.2800,49.5800,0.1700,3,26,6,0
0.0800,50.2525,49.5550,0.1275,3,26,6,15
0.1600,50.2250,49.5300,0.0850,3,26,6,30
0.2400,50.1975,49.5050,0.0425,3,26,6,45
0.3200,50.1700,49.4800,0.0000,3,26,7,0
4.3225,50.0600,49.4000,0.0125,3,26,7,15
8.3250,49.9500,49.3200,0.0250,3,26,7,30
12.3275,49.8400,49.2400,0.0375,3,26,7,45
16.3300,49.7300,49.1600,0.0500,3,26,8,0
32.5425,49.9850,49.4675,0.1100,3,26,8,15
48.7550,50.2400,49.7750,0.1700,3,26,8,30
64.9675,50.4950,50.0825,0.2300,3,26,8,45
81.1800,50.7500,50.3900,0.2900,3,26,9,0
113.7275,52.2850,51.7450,0.2750,3,26,9,15
146.2750,53.8200,53.1000,0.2600,3,26,9,30
178.8225,55.3550,54.4550,0.2450,3,26,9,45
211.3700,56.8900,55.8100,0.2300,3,26,10,0
263.8175,57.8050,56.8575,0.2175,3,26,10,15
316.2650,58.7200,57.9050,0.2050,3,26,10,30
368.7125,59.6350,58.9525,0.1925,3,26,10,45
421.1600,60.5500,60.0000,0.1800,3,26,11,0
511.9225,60.3975,60.5975,0.5075,3,26,11,15
602.6850,60.2450,61.1950,0.8350,3,26,11,30
693.4475,60.0925,61.7925,1.1625,3,26,11,45
784.2100,59.9400,62.3900,1.4900,3,26,12,0
739.5300,59.8825,62.2475,1.9650,3,26,12,15
694.8500,59.8250,62.1050,2.4400,3,26,12,30
650.1700,59.7675,61.9625,2.9150,3,26,12,45
605.4900,59.7100,61.8200,3.3900,3,26,13,0
551.9500,60.0500,62.1075,3.0125,3,26,13,15
498.4100,60.3900,62.3950,2.6350,3,26,13,30
444.8700,60.7300,62.6825,2.2575,3,26,13,45
391.3300,61.0700,62.9700,1.8800,3,26,14,0
364.6550,61.3825,63.1375,1.6000,3,26,14,15
337.9800,61.6950,63.3050,1.3200,3,26,14,30
311.3050,62.0075,63.4725,1.0400,3,26,14,45
284.6300,62.3200,63.6400,0.7600,3,26,15,0
273.8725,62.3550,63.6550,0.9400,3,26,15,15
263.1150,62.3900,63.6700,1.1200,3,26,15,30
252.3575,62.4250,63.6850,1.3000,3,26,15,45
241.6000,62.4600,63.7000,1.4800,3,26,16,0
221.7750,62.4800,63.6150,1.3575,3,26,16,15
201.9500,62.5000,63.5300,1.2350,3,26,16,30
182.1250,62.5200,63.4450,1.1125,3,26,16,45
162.3000,62.5400,63.3600,0.9900,3,26,17,0
142.3975,62.3700,63.0350,1.0050,3,26,17,15
122.4950,62.2000,62.7100,1.0200,3,26,17,30
102.5925,62.0300,62.3850,1.0350,3,26,17,45
82.6900,61.8600,62.0600,1.0500,3,26,18,0
65.0550,61.4575,61.4825,0.8850,3,26,18,15
47.4200,61.0550,60.9050,0.7200,3,26,18,30
29.7850,60.6525,60.3275,0.5550,3,26,18,45
12.1500,60.2500,59.7500,0.3900,3,26,19,0
9.1125,59.7900,59.2200,0.2925,3,26,19,15
6.0750,59.3300,58.6900,0.1950,3,26,19,30
3.0375,58.8700,58.1600,0.0975,3,26,19,45
0.0000,58.4100,57.6300,0.0000,3,26,20,0
0.0000,58.1025,57.3275,0.0000,3,26,20,15
0.0000,57.7950,57.0250,0.0000,3,26,20,30
0.0000,57.4875,56.7225,0.0000,3,26,20,45
0.0000,57.1800,56.4200,0.0000,3,26,21,0
0.0000,57.1450,56.3725,0.0000,3,26,21,15
0.0000,57.1100,56.3250,0.0000,3,26,21,30
0.0000,57.0750,56.2775,0.0000,3,26,21,45
0.0000,57.0400,56.2300,0.0000,3,26,22,0
0.0000,57.0525,56.2300,0.0650,3,26,22,15
0.0000,57.0650,56.2300,0.1300,3,26,22,30
0.0000,57.0775,56.2300,0.1950,3,26,22,45
0.0000,51.6200,50.8800,0.0400,3,26,23,0
0.0025,51.5850,50.7850,0.0875,3,26,23,15
0.0050,51.5500,50.6900,0.1350,3,26,23,30
0.0075,51.5150,50.5950,0.1825,3,26,23,45
0.0000,56.1400,55.2100,0.4100,3,27,0,0
0.0000,56.0425,55.1150,0.3975,3,27,0,15
0.0000,55.9450,55.0200,0.3850,3,27,0,30
0.0000,55.8475,54.9250,0.3725,3,27,0,45
0.0000,55.7500,54.8300,0.3600,3,27,1,0
0.0000,55.4775,54.5600,0.2700,3,27,1,15
0.0000,55.2050,54.2900,0.1800,3,27,1,30
0.0000,54.9325,54.0200,0.0900,3,27,1,45
0.0000,54.6600,53.7500,0.0000,3,27,2,0
0.0000,54.5225,53.5900,0.0025,3,27,2,15
0.0000,54.3850,53.4300,0.0050,3,27,2,30
0.0000,54.2475,53.2700,0.0075,3,27,2,45
0.0000,54.1100,53.1100,0.0100,3,27,3,0
0.0000,53.9400,52.9550,0.1075,3,27,3,15
0.0000,53.7700,52.8000,0.2050,3,27,3,30
0.0000,53.6000,52.6450,0.3025,3,27,3,45
0.0000,53.4300,52.4900,0.4000,3,27,4,0
0.0000,53.1075,52.1925,0.3000,3,27,4,15
0.0000,52.7850,51.8950,0.2000,3,27,4,30
0.0000,52.4625,51.5975,0.1000,3,27,4,45
0.0000,52.1400,51.3000,0.0000,3,27,5,0
0.0000,51.9650,51.1625,0.0000,3,27,5,15
0.0000,51.7900,51.0250,0.0000,3,27,5,30
0.0000,51.6150,50.8875,0.0000,3,27,5,45
0.0000,51.4400,50.7500,0.0000,3,27,6,0
2.9075,51.4400,50.7375,0.0000,3,27,6,15
5.8150,51.4400,50.7250,0.0000,3,27,6,30
8.7225,51.4400,50.7125,0.0000,3,27,6,45
11.6300,51.4400,50.7000,0.0000,3,27,7,0
28.4825,51.6225,51.0350,0.0425,3,27,7,15
45.3350,51.8050,51.3700,0.0850,3,27,7,30
62.1875,51.9875,51.7050,0.1275,3,27,7,45
79.0400,52.1700,52.0400,0.1700,3,27,8,0
111.5350,52.5325,52.5900,0.4550,3,27,8,15
144.0300,52.8950,53.1400,0.7400,3,27,8,30
176.5250,53.2575,53.6900,1.0250,3,27,8,45
209.0200,53.6200,54.2400,1.3100,3,27,9,0
231.6525,54.1075,54.7975,1.4125,3,27,9,15
254.2850,54.5950,55.3550,1.5150,3,27,9,30
276.9175,55.0825,55.9125,1.6175,3,27,9,45
299.5500,55.5700,56.4700,1.7200,3,27,10,0
337.8150,56.4300,57.4725,1.4675,3,27,10,15
376.0800,57.2900,58.4750,1.2150,3,27,10,30
414.3450,58.1500,59.4775,0.9625,3,27,10,45
452.6100,59.0100,60.4800,0.7100,3,27,11,0
494.4150,60.0250,61.6725,0.6625,3,27,11,15
536.2200,61.0400,62.8650,0.6150,3,27,11,30
578.0250,62.0550,64.0575,0.5675,3,27,11,45
619.8300,63.0700,65.2500,0.5200,3,27,12,0
592.3300,63.9775,66.0475,0.4175,3,27,12,15
564.8300,64.8850,66.8450,0.3150,3,27,12,30
537.3300,65.7925,67.6425,0.2125,3,27,12,45
509.8300,66.7000,68.4400,0.1100,3,27,13,0
562.8325,68.0075,69.5200,0.1075,3,27,13,15
615.8350,69.3150,70.6000,0.1050,3,27,13,30
668.8375,70.6225,71.6800,0.1025,3,27,13,45
721.8400,71.9300,72.7600,0.1000,3,27,14,0
721.3275,71.4925,72.9400,0.1025,3,27,14,15
720.8150,71.0550,73.1200,0.1050,3,27,14,30
720.3025,70.6175,73.3000,0.1075,3,27,14,45
719.7900,70.1800,73.4800,0.1100,3,27,15,0
642.7100,70.4750,73.6325,0.0975,3,27,15,15
565.6300,70.7700,73.7850,0.0850,3,27,15,30
488.5500,71.0650,73.9375,0.0725,3,27,15,45
411.4700,71.3600,74.0900,0.0600,3,27,16,0
354.9250,71.2100,73.6875,0.0725,3,27,16,15
298.3800,71.0600,73.2850,0.0850,3,27,16,30
241.8350,70.9100,72.8825,0.0975,3,27,16,45
185.2900,70.7600,72.4800,0.1100,3,27,17,0
160.9900,70.0725,71.6075,0.2025,3,27,17,15
136.6900,69.3850,70.7350,0.2950,3,27,17,30
112.3900,68.6975,69.8625,0.3875,3,27,17,45
88.0900,68.0100,68.9900,0.4800,3,27,18,0
68.6900,67.5400,68.2775,0.6825,3,27,18,15
49.2900,67.0700,67.5650,0.8850,3,27,18,30
29.8900,66.6000,66.8525,1.0875,3,27,18,45
10.4900,66.1300,66.1400,1.2900,3,27,19,0
7.8675,65.4475,65.3600,1.3325,3,27,19,15
5.2450,64.7650,64.5800,1.3750,3,27,19,30
2.6225,64.0825,63.8000,1.4175,3,27,19,45
0.0000,63.4000,63.0200,1.4600,3,27,20,0
0.0000,63.1600,62.7500,1.3200,3,27,20,15
0.0000,62.9200,62.4800,1.1800,3,27,20,30
0.0000,62.6800,62.2100,1.0400,3,27,20,45
0.0000,62.4400,61.9400,0.9000,3,27,21,0
0.0000,62.0225,61.4900,0.7450,3,27,21,15
0.0000,61.6050,61.0400,0.5900,3,27,21,30
0.0000,61.1875,60.5900,0.4350,3,27,21,45
0.0000,60.7700,60.1400,0.2800,3,27,22,0
0.0000,60.4400,59.7875,0.4150,3,27,22,15
0.0000,60.1100,59.4350,0.5500,3,27,22,30
0.0000,59.7800,59.0825,0.6850,3,27,22,45
0.0000,57.0900,56.2300,0.2600,3,27,23,0
0.0000,56.8525,55.9750,0.2975,3,27,23,15
0.0000,56.6150,55.7200,0.3350,3,27,23,30
0.0000,56.3775,55.4650,0.3725,3,27,23,45
0.0000,57.8400,57.1000,1.2400,3,28,0,0
0.0000,57.4050,56.8000,0.9450,3,28,0,15
0.0000,56.9700,56.5000,0.6500,3,28,0,30
0.0000,56.5350,56.2000,0.3550,3,28,0,45
0.0000,56.1000,55.9000,0.0600,3,28,1,0
0.0000,56.1200,55.8725,0.1325,3,28,1,15
0.0000,56.1400,55.8450,0.2050,3,28,1,30
0.0000,56.1600,55.8175,0.2775,3,28,1,45
0.0000,56.1800,55.7900,0.3500,3,28,2,0
0.0000,56.2550,55.7725,0.7850,3,28,2,15
0.0000,56.3300,55.7550,1.2200,3,28,2,30
0.0000,56.4050,55.7375,1.6550,3,28,2,45
0.0000,56.4800,55.7200,2.0900,3,28,3,0
0.0000,56.0875,55.3925,1.5975,3,28,3,15
0.0000,55.6950,55.0650,1.1050,3,28,3,30
0.0000,55.3025,54.7375,0.6125,3,28,3,45
0.0000,54.9100,54.4100,0.1200,3,28,4,0
0.0000,54.9375,54.3875,0.4975,3,28,4,15
0.0000,54.9650,54.3650,0.8750,3,28,4,30
0.0000,54.9925,54.3425,1.2525,3,28,4,45
0.0000,55.0200,54.3200,1.6300,3,28,5,0
0.0000,54.6500,53.9375,1.7725,3,28,5,15
0.0000,54.2800,53.5550,1.9150,3,28,5,30
0.0000,53.9100,53.1725,2.0575,3,28,5,45
0.0000,53.5400,52.7900,2.2000,3,28,6,0
1.6775,53.2600,52.5075,1.7425,3,28,6,15
3.3550,52.9800,52.2250,1.2850,3,28,6,30
5.0325,52.7000,51.9425,0.8275,3,28,6,45
6.7100,52.4200,51.6600,0.3700,3,28,7,0
18.5850,52.8325,52.1500,0.2775,3,28,7,15
30.4600,53.2450,52.6400,0.1850,3,28,7,30
42.3350,53.6575,53.1300,0.0925,3,28,7,45
54.2100,54.0700,53.6200,0.0000,3,28,8,0
75.1475,54.7975,54.4375,0.0000,3,28,8,15
96.0850,55.5250,55.2550,0.0000,3,28,8,30
117.0225,56.2525,56.0725,0.0000,3,28,8,45
137.9600,56.9800,56.8900,0.0000,3,28,9,0
158.1975,57.2425,57.2875,0.2175,3,28,9,15
178.4350,57.5050,57.6850,0.4350,3,28,9,30
198.6725,57.7675,58.0825,0.6525,3,28,9,45
218.9100,58.0300,58.4800,0.8700,3,28,10,0
257.3625,58.6575,59.2850,0.8825,3,28,10,15
295.8150,59.2850,60.0900,0.8950,3,28,10,30
334.2675,59.9125,60.8950,0.9075,3,28,10,45
372.7200,60.5400,61.7000,0.9200,3,28,11,0
384.3200,60.6300,61.9650,1.1700,3,28,11,15
395.9200,60.7200,62.2300,1.4200,3,28,11,30
407.5200,60.8100,62.4950,1.6700,3,28,11,45
419.1200,60.9000,62.7600,1.9200,3,28,12,0
432.9200,61.7950,63.7100,1.7400,3,28,12,15
446.7200,62.6900,64.6600,1.5600,3,28,12,30
460.5200,63.5850,65.6100,1.3800,3,28,12,45
474.3200,64.4800,66.5600,1.2000,3,28,13,0
392.0475,64.0450,65.8850,1.2800,3,28,13,15
309.7750,63.6100,65.2100,1.3600,3,28,13,30
227.5025,63.1750,64.5350,1.4400,3,28,13,45
145.2300,62.7400,63.8600,1.5200,3,28,14,0
154.2200,62.6725,63.8600,1.5400,3,28,14,15
163.2100,62.6050,63.8600,1.5600,3,28,14,30
172.2000,62.5375,63.8600,1.5800,3,28,14,45
181.1900,62.4700,63.8600,1.6000,3,28,15,0
164.6750,62.3750,63.5875,1.3375,3,28,15,15
148.1600,62.2800,63.3150,1.0750,3,28,15,30
131.6450,62.1850,63.0425,0.8125,3,28,15,45
115.1300,62.0900,62.7700,0.5500,3,28,16,0
110.3725,62.0425,62.6850,0.5650,3,28,16,15
105.6150,61.9950,62.6000,0.5800,3,28,16,30
100.8575,61.9475,62.5150,0.5950,3,28,16,45
96.1000,61.9000,62.4300,0.6100,3,28,17,0
85.5025,61.5825,61.9800,0.7800,3,28,17,15
74.9050,61.2650,61.5300,0.9500,3,28,17,30
64.3075,60.9475,61.0800,1.1200,3,28,17,45
53.7100,60.6300,60.6300,1.2900,3,28,18,0
42.3400,59.9950,59.9050,1.2425,3,28,18,15
30.9700,59.3600,59.1800,1.1950,3,28,18,30
19.6000,58.7250,58.4550,1.1475,3,28,18,45
8.2300,58.0900,57.7300,1.1000,3,28,19,0
6.1725,57.5375,57.0875,1.0175,3,28,19,15
4.1150,56.9850,56.4450,0.9350,3,28,19,30
2.0575,56.4325,55.8025,0.8525,3,28,19,45
0.0000,55.8800,55.1600,0.7700,3,28,20,0
0.0000,55.3850,54.6300,1.7300,3,28,20,15
0.0000,54.8900,54.1000,2.6900,3,28,20,30
0.0000,54.3950,53.5700,3.6500,3,28,20,45
0.0000,53.9000,53.0400,4.6100,3,28,21,0
0.0000,53.3825,52.5200,4.6300,3,28,21,15
0.0000,52.8650,52.0000,4.6500,3,28,21,30
0.0000,52.3475,51.4800,4.6700,3,28,21,45
0.0000,51.8300,50.9600,4.6900,3,28,22,0
0.0000,51.2825,50.3950,3.5650,3,28,22,15
0.0000,50.7350,49.8300,2.4400,3,28,22,30
0.0000,50.1875,49.2650,1.3150,3,28,22,45
0.0000,47.8800,46.9700,0.0000,3,29,0,0
0.0000,48.0000,47.0550,0.0050,3,29,0,15
0.0000,48.1200,47.1400,0.0100,3,29,0,30
0.0000,48.2400,47.2250,0.0150,3,29,0,45
0.0000,47.8800,46.9700,0.0000,3,29,0,0
0.0000,48.0000,47.0550,0.0050,3,29,0,15
0.0000,48.1200,47.1400,0.0100,3,29,0,30
0.0000,48.2400,47.2250,0.0150,3,29,0,45
0.0000,48.3600,47.3100,0.0200,3,29,1,0
0.0000,48.5350,47.5375,0.0750,3,29,1,15
0.0000,48.7100,47.7650,0.1300,3,29,1,30
0.0000,48.8850,47.9925,0.1850,3,29,1,45
0.0000,48.3600,47.3100,0.0200,3,29,1,0
0.0000,48.5350,47.5375,0.0750,3,29,1,15
0.0000,48.7100,47.7650,0.1300,3,29,1,30
0.0000,48.8850,47.9925,0.1850,3,29,1,45
0.0000,49.0600,48.2200,0.2400,3,29,2,0
0.0000,49.0925,48.2550,0.2150,3,29,2,15
0.0000,49.1250,48.2900,0.1900,3,29,2,30
0.0000,49.1575,48.3250,0.1650,3,29,2,45
0.0000,49.0600,48.2200,0.2400,3,29,2,0
0.0000,49.0925,48.2550,0.2150,3,29,2,15
0.0000,49.1250,48.2900,0.1900,3,29,2,30
0.0000,49.1575,48.3250,0.1650,3,29,2,45
0.0000,49.1900,48.3600,0.1400,3,29,3,0
0.0000,49.1700,48.3475,0.2300,3,29,3,15
0.0000,49.1500,48.3350,0.3200,3,29,3,30
0.0000,49.1300,48.3225,0.4100,3,29,3,45
0.0000,49.1900,48.3600,0.1400,3,29,3,0
0.0000,49.1700,48.3475,0.2300,3,29,3,15
0.0000,49.1500,48.3350,0.3200,3,29,3,30
0.0000,49.1300,48.3225,0.4100,3,29,3,45
0.0000,49.1100,48.3100,0.5000,3,29,4,0
0.0000,49.0100,48.2100,0.4175,3,29,4,15
0.0000,48.9100,48.1100,0.3350,3,29,4,30
0.0000,48.8100,48.0100,0.2525,3,29,4,45
0.0000,49.1100,48.3100,0.5000,3,29,4,0
0.0000,49.0100,48.2100,0.4175,3,29,4,15
0.0000,48.9100,48.1100,0.3350,3,29,4,30
0.0000,48.8100,48.0100,0.2525,3,29,4,45
0.0000,48.7100,47.9100,0.1700,3,29,5,0
0.0000,48.6550,47.8775,0.1275,3,29,5,15
0.0000,48.6000,47.8450,0.0850,3,29,5,30
0.0000,48.5450,47.8125,0.0425,3,29,5,45
0.0000,48.7100,47.9100,0.1700,3,29,5,0
0.0000,48.6550,47.8775,0.1275,3,29,5,15
0.0000,48.6000,47.8450,0.0850,3,29,5,30
0.0000,48.5450,47.8125,0.0425,3,29,5,45
0.0000,48.4900,47.7800,0.0000,3,29,6,0
1.6100,48.6375,47.9200,0.0000,3,29,6,15
3.2200,48.7850,48.0600,0.0000,3,29,6,30
4.8300,48.9325,48.2000,0.0000,3,29,6,45
0.0000,48.4900,47.7800,0.0000,3,29,6,0
1.6100,48.6375,47.9200,0.0000,3,29,6,15
3.2200,48.7850,48.0600,0.0000,3,29,6,30
4.8300,48.9325,48.2000,0.0000,3,29,6,45
6.4400,49.0800,48.3400,0.0000,3,29,7,0
13.1500,49.4825,48.7575,0.0000,3,29,7,15
19.8600,49.8850,49.1750,0.0000,3,29,7,30
26.5700,50.2875,49.5925,0.0000,3,29,7,45
6.4400,49.0800,48.3400,0.0000,3,29,7,0
13.1500,49.4825,48.7575,0.0000,3,29,7,15
19.8600,49.8850,49.1750,0.0000,3,29,7,30
26.5700,50.2875,49.5925,0.0000,3,29,7,45
33.2800,50.6900,50.0100,0.0000,3,29,8,0
49.6900,51.1275,50.4425,0.0025,3,29,8,15
66.1000,51.5650,50.8750,0.0050,3,29,8,30
82.5100,52.0025,51.3075,0.0075,3,29,8,45
33.2800,50.6900,50.0100,0.0000,3,29,8,0
49.6900,51.1275,50.4425,0.0025,3,29,8,15
66.1000,51.5650,50.8750,0.0050,3,29,8,30
82.5100,52.0025,51.3075,0.0075,3,29,8,45
98.9200,52.4400,51.7400,0.0100,3,29,9,0
103.7350,53.0325,52.1625,0.0075,3,29,9,15
108.5500,53.6250,52.5850,0.0050,3,29,9,30
113.3650,54.2175,53.0075,0.0025,3,29,9,45
98.9200,52.4400,51.7400,0.0100,3,29,9,0
103.7350,53.0325,52.1625,0.0075,3,29,9,15
108.5500,53.6250,52.5850,0.0050,3,29,9,30
113.3650,54.2175,53.0075,0.0025,3,29,9,45
118.1800,54.8100,53.4300,0.0000,3,29,10,0
129.0875,55.2400,53.9325,0.0000,3,29,10,15
139.9950,55.6700,54.4350,0.0000,3,29,10,30
150.9025,56.1000,54.9375,0.0000,3,29,10,45
118.1800,54.8100,53.4300,0.0000,3,29,10,0
129.0875,55.2400,53.9325,0.0000,3,29,10,15
139.9950,55.6700,54.4350,0.0000,3,29,10,30
150.9025,56.1000,54.9375,0.0000,3,29,10,45
161.8100,56.5300,55.4400,0.0000,3,29,11,0
184.6650,57.4675,56.3200,0.0275,3,29,11,15
207.5200,58.4050,57.2000,0.0550,3,29,11,30
230.3750,59.3425,58.0800,0.0825,3,29,11,45
161.8100,56.5300,55.4400,0.0000,3,29,11,0
184.6650,57.4675,56.3200,0.0275,3,29,11,15
207.5200,58.4050,57.2000,0.0550,3,29,11,30
230.3750,59.3425,58.0800,0.0825,3,29,11,45
253.2300,60.2800,58.9600,0.1100,3,29,12,0
250.9850,60.6550,59.3700,0.1275,3,29,12,15
248.7400,61.0300,59.7800,0.1450,3,29,12,30
246.4950,61.4050,60.1900,0.1625,3,29,12,45
253.2300,60.2800,58.9600,0.1100,3,29,12,0
250.9850,60.6550,59.3700,0.1275,3,29,12,15
248.7400,61.0300,59.7800,0.1450,3,29,12,30
246.4950,61.4050,60.1900,0.1625,3,29,12,45
244.2500,61.7800,60.6000,0.1800,3,29,13,0
254.6600,62.1450,61.0950,0.1625,3,29,13,15
265.0700,62.5100,61.5900,0.1450,3,29,13,30
275.4800,62.8750,62.0850,0.1275,3,29,13,45
244.2500,61.7800,60.6000,0.1800,3,29,13,0
254.6600,62.1450,61.0950,0.1625,3,29,13,15
265.0700,62.5100,61.5900,0.1450,3,29,13,30
275.4800,62.8750,62.0850,0.1275,3,29,13,45
285.8900,63.2400,62.5800,0.1100,3,29,14,0
291.7750,63.3700,62.7925,0.1225,3,29,14,15
297.6600,63.5000,63.0050,0.1350,3,29,14,30
303.5450,63.6300,63.2175,0.1475,3,29,14,45
285.8900,63.2400,62.5800,0.1100,3,29,14,0
291.7750,63.3700,62.7925,0.1225,3,29,14,15
297.6600,63.5000,63.0050,0.1350,3,29,14,30
303.5450,63.6300,63.2175,0.1475,3,29,14,45
309.4300,63.7600,63.4300,0.1600,3,29,15,0
289.5600,63.7750,63.5675,0.1550,3,29,15,15
269.6900,63.7900,63.7050,0.1500,3,29,15,30
249.8200,63.8050,63.8425,0.1450,3,29,15,45
309.4300,63.7600,63.4300,0.1600,3,29,15,0
289.5600,63.7750,63.5675,0.1550,3,29,15,15
269.6900,63.7900,63.7050,0.1500,3,29,15,30
249.8200,63.8050,63.8425,0.1450,3,29,15,45
229.9500,63.8200,63.9800,0.1400,3,29,16,0
205.1775,62.8075,63.0675,0.1650,3,29,16,15
180.4050,61.7950,62.1550,0.1900,3,29,16,30
155.6325,60.7825,61.2425,0.2150,3,29,16,45
229.9500,63.8200,63.9800,0.1400,3,29,16,0
205.1775,62.8075,63.0675,0.1650,3,29,16,15
180.4050,61.7950,62.1550,0.1900,3,29,16,30
155.6325,60.7825,61.2425,0.2150,3,29,16,45
130.8600,59.7700,60.3300,0.2400,3,29,17,0
117.3200,60.0450,60.4225,0.1800,3,29,17,15
103.7800,60.3200,60.5150,0.1200,3,29,17,30
90.2400,60.5950,60.6075,0.0600,3,29,17,45
130.8600,59.7700,60.3300,0.2400,3,29,17,0
117.3200,60.0450,60.4225,0.1800,3,29,17,15
103.7800,60.3200,60.5150,0.1200,3,29,17,30
90.2400,60.5950,60.6075,0.0600,3,29,17,45
76.7000,60.8700,60.7000,0.0000,3,29,18,0
58.9225,60.4800,60.1950,0.0000,3,29,18,15
41.1450,60.0900,59.6900,0.0000,3,29,18,30
23.3675,59.7000,59.1850,0.0000,3,29,18,45
76.7000,60.8700,60.7000,0.0000,3,29,18,0
58.9225,60.4800,60.1950,0.0000,3,29,18,15
41.1450,60.0900,59.6900,0.0000,3,29,18,30
23.3675,59.7000,59.1850,0.0000,3,29,18,45
5.5900,59.3100,58.6800,0.0000,3,29,19,0
4.1925,58.7000,58.0800,0.0000,3,29,19,15
2.7950,58.0900,57.4800,0.0000,3,29,19,30
1.3975,57.4800,56.8800,0.0000,3,29,19,45
5.5900,59.3100,58.6800,0.0000,3,29,19,0
4.1925,58.7000,58.0800,0.0000,3,29,19,15
2.7950,58.0900,57.4800,0.0000,3,29,19,30
1.3975,57.4800,56.8800,0.0000,3,29,19,45
0.0000,56.8700,56.2800,0.0000,3,29,20,0
0.0000,56.5725,55.9650,0.0100,3,29,20,15
0.0000,56.2750,55.6500,0.0200,3,29,20,30
0.0000,55.9775,55.3350,0.0300,3,29,20,45
0.0000,56.8700,56.2800,0.0000,3,29,20,0
0.0000,56.5725,55.9650,0.0100,3,29,20,15
0.0000,56.2750,55.6500,0.0200,3,29,20,30
